#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 08 08 09 00 999 99.0 99.0  0.51 10.00  8.33 283 9999.0 999.0  10.8 999.0 99.0 99.00
2020 08 08 09 30 999 99.0 99.0  0.31 11.11  7.44 287 9999.0 999.0  10.9 999.0 99.0 99.00
2020 08 08 10 00 999 99.0 99.0  0.28 10.53  7.27 289 9999.0 999.0  10.0 999.0 99.0 99.00
2020 08 08 10 30 999 99.0 99.0  0.29  7.41  7.20 289 9999.0 999.0   9.7 999.0 99.0 99.00
2020 08 08 11 00 999 99.0 99.0  0.43  7.69  7.70 302 9999.0 999.0   9.7 999.0 99.0 99.00
2020 08 08 11 30 999 99.0 99.0  0.48  7.69  7.47 321 9999.0 999.0   9.9 999.0 99.0 99.00
2020 08 08 12 00 999 99.0 99.0  0.53  7.69  7.18 314 9999.0 999.0   9.7 999.0 99.0 99.00
2020 08 08 12 30 999 99.0 99.0  0.57  7.69  6.82 323 9999.0 999.0   9.8 999.0 99.0 99.00
2020 08 08 13 00 999 99.0 99.0  0.54  7.14  6.54 323 9999.0 999.0   9.8 999.0 99.0 99.00
2020 08 08 13 30 999 99.0 99.0  0.51  6.25  6.19 315 9999.0 999.0   9.8 999.0 99.0 99.00
2020 08 08 14 00 999 99.0 99.0  0.48  6.06  6.14 308 9999.0 999.0   9.7 999.0 99.0 99.00
2020 08 08 14 30 999 99.0 99.0  0.48  9.09  5.96 291 9999.0 999.0  10.1 999.0 99.0 99.00
2020 08 08 15 00 999 99.0 99.0  0.38  6.06  4.42 314 9999.0 999.0  10.2 999.0 99.0 99.00
2020 08 08 15 30 999 99.0 99.0  0.38  7.41  3.95 297 9999.0 999.0  10.1 999.0 99.0 99.00
2020 08 08 16 00 999 99.0 99.0  0.45  9.09  4.28 298 9999.0 999.0  10.1 999.0 99.0 99.00
2020 08 08 16 30 999 99.0 99.0  0.47  9.52  4.37 305 9999.0 999.0  10.1 999.0 99.0 99.00
2020 08 08 17 00 999 99.0 99.0  0.61  9.52  5.50 282 9999.0 999.0   9.9 999.0 99.0 99.00
2020 08 08 17 30 999 99.0 99.0  0.78  8.33  6.51 283 9999.0 999.0   9.9 999.0 99.0 99.00
2020 08 08 18 00 999 99.0 99.0  0.86  9.52  7.01 287 9999.0 999.0  10.4 999.0 99.0 99.00
2020 08 08 18 30 999 99.0 99.0  0.86  9.52  7.23 288 9999.0 999.0  10.6 999.0 99.0 99.00
2020 08 08 19 00 999 99.0 99.0  0.89  9.09  7.48 293 9999.0 999.0  10.3 999.0 99.0 99.00
2020 08 08 19 30 999 99.0 99.0  0.94  9.52  7.30 294 9999.0 999.0  10.1 999.0 99.0 99.00
2020 08 08 20 00 999 99.0 99.0  0.94  9.09  7.42 291 9999.0 999.0  10.3 999.0 99.0 99.00
2020 08 08 20 30 999 99.0 99.0  1.00  9.52  6.89 288 9999.0 999.0  10.6 999.0 99.0 99.00
2020 08 08 21 00 999 99.0 99.0  0.97  9.09  6.06 291 9999.0 999.0  11.0 999.0 99.0 99.00
2020 08 08 21 30 999 99.0 99.0  1.05  8.33  6.44 289 9999.0 999.0  10.9 999.0 99.0 99.00
2020 08 08 22 00 999 99.0 99.0  1.01  9.09  5.90 280 9999.0 999.0  10.5 999.0 99.0 99.00
2020 08 08 22 30 999 99.0 99.0  1.02  8.70  6.05 281 9999.0 999.0  10.7 999.0 99.0 99.00
2020 08 08 23 00 999 99.0 99.0  0.91  8.70  5.27 289 9999.0 999.0  10.5 999.0 99.0 99.00
2020 08 08 23 30 999 99.0 99.0  0.80  7.14  5.17 287 9999.0 999.0  10.7 999.0 99.0 99.00
2020 08 09 00 00 999 99.0 99.0  0.78  7.14  4.84 290 9999.0 999.0  10.7 999.0 99.0 99.00
2020 08 09 00 30 999 99.0 99.0  0.77  8.00  4.80 298 9999.0 999.0  10.6 999.0 99.0 99.00
2020 08 09 01 00 999 99.0 99.0  0.78  7.14  4.41 290 9999.0 999.0  10.6 999.0 99.0 99.00
2020 08 09 01 30 999 99.0 99.0  0.82  7.41  4.83 297 9999.0 999.0  10.7 999.0 99.0 99.00
2020 08 09 02 00 999 99.0 99.0  0.78  8.70  5.09 305 9999.0 999.0  10.6 999.0 99.0 99.00
2020 08 09 02 30 999 99.0 99.0  0.66  8.33  4.32 296 9999.0 999.0  10.2 999.0 99.0 99.00
2020 08 09 03 00 999 99.0 99.0  0.68  8.70  4.54 295 9999.0 999.0   9.9 999.0 99.0 99.00
2020 08 09 03 30 999 99.0 99.0  0.63  8.70  4.26 284 9999.0 999.0   9.8 999.0 99.0 99.00
2020 08 09 04 00 999 99.0 99.0  0.65  8.33  4.38 292 9999.0 999.0  10.3 999.0 99.0 99.00
2020 08 09 04 30 999 99.0 99.0  0.61  8.70  4.22 297 9999.0 999.0  10.5 999.0 99.0 99.00
2020 08 09 05 00 999 99.0 99.0  0.63  8.70  4.75 288 9999.0 999.0  11.1 999.0 99.0 99.00
2020 08 09 05 30 999 99.0 99.0  0.79  9.52  5.82 292 9999.0 999.0  11.5 999.0 99.0 99.00
2020 08 09 06 00 999 99.0 99.0  0.80  9.09  6.49 297 9999.0 999.0  11.2 999.0 99.0 99.00
2020 08 09 06 30 999 99.0 99.0  0.85 10.00  7.10 294 9999.0 999.0  10.6 999.0 99.0 99.00
2020 08 09 07 00 999 99.0 99.0  0.82  9.09  6.92 294 9999.0 999.0  10.6 999.0 99.0 99.00
2020 08 09 07 30 999 99.0 99.0  0.86 10.00  6.96 294 9999.0 999.0  10.1 999.0 99.0 99.00
2020 08 09 08 00 999 99.0 99.0  0.90  9.52  6.84 300 9999.0 999.0  10.5 999.0 99.0 99.00
2020 08 09 08 30 999 99.0 99.0  0.93  9.52  7.39 289 9999.0 999.0  10.8 999.0 99.0 99.00
2020 08 09 09 00 999 99.0 99.0  0.82  9.52  7.60 290 9999.0 999.0  11.0 999.0 99.0 99.00
2020 08 09 09 30 999 99.0 99.0  0.77  9.09  7.19 293 9999.0 999.0  10.2 999.0 99.0 99.00
2020 08 09 10 00 999 99.0 99.0  0.68  9.09  7.65 279 9999.0 999.0   9.9 999.0 99.0 99.00
2020 08 09 10 30 999 99.0 99.0  0.93  9.09  8.06 277 9999.0 999.0  10.5 999.0 99.0 99.00
2020 08 09 11 00 999 99.0 99.0  1.09  8.70  7.67 282 9999.0 999.0  10.5 999.0 99.0 99.00
2020 08 09 11 30 999 99.0 99.0  1.06  8.70  7.36 286 9999.0 999.0  10.4 999.0 99.0 99.00
2020 08 09 12 00 999 99.0 99.0  1.00  8.33  7.06 290 9999.0 999.0  10.1 999.0 99.0 99.00
2020 08 09 12 30 999 99.0 99.0  1.07  8.33  7.10 296 9999.0 999.0  10.0 999.0 99.0 99.00
2020 08 09 13 00 999 99.0 99.0  1.01  8.33  6.81 302 9999.0 999.0  10.0 999.0 99.0 99.00
2020 08 09 13 30 999 99.0 99.0  0.98  9.52  7.00 299 9999.0 999.0  10.0 999.0 99.0 99.00
2020 08 09 14 00 999 99.0 99.0  1.04  8.00  6.77 306 9999.0 999.0  10.0 999.0 99.0 99.00
2020 08 09 14 30 999 99.0 99.0  1.12  9.09  7.18 300 9999.0 999.0  10.4 999.0 99.0 99.00
2020 08 09 15 00 999 99.0 99.0  1.27  9.52  7.64 296 9999.0 999.0  10.4 999.0 99.0 99.00
2020 08 09 15 30 999 99.0 99.0  1.20  9.09  7.78 299 9999.0 999.0  10.7 999.0 99.0 99.00
2020 08 09 16 00 999 99.0 99.0  1.23  9.09  7.79 295 9999.0 999.0  10.8 999.0 99.0 99.00
2020 08 09 16 30 999 99.0 99.0  1.15  8.33  7.78 294 9999.0 999.0  11.1 999.0 99.0 99.00
2020 08 09 17 00 999 99.0 99.0  1.01 12.50  8.35 298 9999.0 999.0  10.9 999.0 99.0 99.00
2020 08 09 17 30 999 99.0 99.0  1.25 10.53  8.19 289 9999.0 999.0  10.7 999.0 99.0 99.00
2020 08 09 18 00 999 99.0 99.0  1.20 10.00  8.61 283 9999.0 999.0  11.1 999.0 99.0 99.00
2020 08 09 18 30 999 99.0 99.0  1.33 11.76  8.98 290 9999.0 999.0  11.1 999.0 99.0 99.00
2020 08 09 19 00 999 99.0 99.0  1.27 11.76  8.83 293 9999.0 999.0  10.9 999.0 99.0 99.00
2020 08 09 19 30 999 99.0 99.0  1.24 10.00  8.94 292 9999.0 999.0  10.8 999.0 99.0 99.00
2020 08 09 20 00 999 99.0 99.0  1.26 10.53  8.59 297 9999.0 999.0  12.5 999.0 99.0 99.00
2020 08 09 20 30 999 99.0 99.0  1.16 11.11  8.80 293 9999.0 999.0  12.7 999.0 99.0 99.00
2020 08 09 21 00 999 99.0 99.0  1.17 10.53  8.61 289 9999.0 999.0  12.6 999.0 99.0 99.00
2020 08 09 21 30 999 99.0 99.0  1.22 10.00  8.49 284 9999.0 999.0  13.3 999.0 99.0 99.00
2020 08 09 22 00 999 99.0 99.0  1.46 12.50  8.97 294 9999.0 999.0  12.2 999.0 99.0 99.00
2020 08 09 22 30 999 99.0 99.0  1.37 10.00  8.77 292 9999.0 999.0  12.1 999.0 99.0 99.00
2020 08 09 23 00 999 99.0 99.0  1.24 10.00  8.23 291 9999.0 999.0  11.9 999.0 99.0 99.00
2020 08 09 23 30 999 99.0 99.0  1.36  9.52  8.55 289 9999.0 999.0  11.2 999.0 99.0 99.00
2020 08 10 00 00 999 99.0 99.0  1.24 10.00  8.05 293 9999.0 999.0  11.0 999.0 99.0 99.00
2020 08 10 00 30 999 99.0 99.0  1.24  9.52  7.43 289 9999.0 999.0  11.1 999.0 99.0 99.00
2020 08 10 01 00 999 99.0 99.0  1.23 10.00  6.95 298 9999.0 999.0  11.1 999.0 99.0 99.00
2020 08 10 01 30 999 99.0 99.0  1.14 10.53  6.62 296 9999.0 999.0  11.2 999.0 99.0 99.00
2020 08 10 02 00 999 99.0 99.0  1.08 10.00  6.09 295 9999.0 999.0  10.9 999.0 99.0 99.00
2020 08 10 02 30 999 99.0 99.0  0.97  9.52  5.99 295 9999.0 999.0  10.5 999.0 99.0 99.00
2020 08 10 03 00 999 99.0 99.0  1.01 11.76  6.54 306 9999.0 999.0  10.6 999.0 99.0 99.00
2020 08 10 03 30 999 99.0 99.0  1.17  9.09  7.01 290 9999.0 999.0  10.4 999.0 99.0 99.00
2020 08 10 04 00 999 99.0 99.0  1.13  9.52  7.44 294 9999.0 999.0  10.5 999.0 99.0 99.00
2020 08 10 04 30 999 99.0 99.0  1.17 11.76  7.57 298 9999.0 999.0  10.5 999.0 99.0 99.00
2020 08 10 05 00 999 99.0 99.0  1.02 11.76  6.98 297 9999.0 999.0  10.4 999.0 99.0 99.00
2020 08 10 05 30 999 99.0 99.0  0.96 11.11  7.17 290 9999.0 999.0  10.7 999.0 99.0 99.00
2020 08 10 06 00 999 99.0 99.0  1.10 11.11  7.79 290 9999.0 999.0  10.6 999.0 99.0 99.00
2020 08 10 06 30 999 99.0 99.0  1.16 11.76  8.39 294 9999.0 999.0  10.9 999.0 99.0 99.00
2020 08 10 07 00 999 99.0 99.0  1.23 11.76  8.60 295 9999.0 999.0  10.9 999.0 99.0 99.00
2020 08 10 07 30 999 99.0 99.0  1.12 12.50  8.08 296 9999.0 999.0  10.6 999.0 99.0 99.00
2020 08 10 08 00 999 99.0 99.0  1.02 11.11  7.45 292 9999.0 999.0  10.5 999.0 99.0 99.00
2020 08 10 08 30 999 99.0 99.0  1.01 11.11  6.70 297 9999.0 999.0  10.4 999.0 99.0 99.00
2020 08 10 09 00 999 99.0 99.0  0.93 10.53  6.87 292 9999.0 999.0  11.0 999.0 99.0 99.00
2020 08 10 09 30 999 99.0 99.0  0.89 10.00  6.96 287 9999.0 999.0  10.5 999.0 99.0 99.00
2020 08 10 10 00 999 99.0 99.0  0.87 11.11  7.25 284 9999.0 999.0  10.3 999.0 99.0 99.00
2020 08 10 10 30 999 99.0 99.0  0.84 10.00  6.66 280 9999.0 999.0  11.3 999.0 99.0 99.00
2020 08 10 11 00 999 99.0 99.0  0.90 10.53  6.82 285 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 10 11 30 999 99.0 99.0  0.88  9.52  6.18 281 9999.0 999.0  11.3 999.0 99.0 99.00
2020 08 10 12 00 999 99.0 99.0  0.84  9.52  5.67 283 9999.0 999.0  10.8 999.0 99.0 99.00
2020 08 10 12 30 999 99.0 99.0  0.85 10.00  5.94 293 9999.0 999.0  10.6 999.0 99.0 99.00
2020 08 10 13 00 999 99.0 99.0  0.89 10.53  6.15 292 9999.0 999.0  10.8 999.0 99.0 99.00
2020 08 10 13 30 999 99.0 99.0  0.83 10.00  6.17 295 9999.0 999.0  11.2 999.0 99.0 99.00
2020 08 10 14 00 999 99.0 99.0  0.87 11.11  6.12 292 9999.0 999.0  11.3 999.0 99.0 99.00
2020 08 10 14 30 999 99.0 99.0  1.00 10.00  6.39 292 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 10 15 00 999 99.0 99.0  0.99  9.09  6.05 294 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 10 15 30 999 99.0 99.0  1.04 10.00  6.37 295 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 10 16 00 999 99.0 99.0  1.00  9.52  6.33 293 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 10 16 30 999 99.0 99.0  0.91 10.53  6.60 291 9999.0 999.0  11.2 999.0 99.0 99.00
2020 08 10 17 00 999 99.0 99.0  0.99  9.52  7.14 296 9999.0 999.0  10.9 999.0 99.0 99.00
2020 08 10 17 30 999 99.0 99.0  0.77  9.52  6.19 292 9999.0 999.0  10.9 999.0 99.0 99.00
2020 08 10 18 00 999 99.0 99.0  0.71  9.52  6.26 285 9999.0 999.0  10.8 999.0 99.0 99.00
2020 08 10 18 30 999 99.0 99.0  0.57 10.53  6.46 285 9999.0 999.0  11.7 999.0 99.0 99.00
2020 08 10 19 00 999 99.0 99.0  0.56 11.11  7.69 290 9999.0 999.0  11.8 999.0 99.0 99.00
2020 08 10 19 30 999 99.0 99.0  0.61 11.11  8.59 288 9999.0 999.0  10.7 999.0 99.0 99.00
2020 08 10 20 00 999 99.0 99.0  0.59 10.00  8.21 283 9999.0 999.0  11.7 999.0 99.0 99.00
2020 08 10 20 30 999 99.0 99.0  0.55  9.52  7.91 282 9999.0 999.0  12.1 999.0 99.0 99.00
2020 08 10 21 00 999 99.0 99.0  0.73 10.00  8.21 288 9999.0 999.0  12.6 999.0 99.0 99.00
2020 08 10 21 30 999 99.0 99.0  0.74 11.11  7.38 288 9999.0 999.0  12.3 999.0 99.0 99.00
2020 08 10 22 00 999 99.0 99.0  0.68 10.00  6.58 288 9999.0 999.0  11.8 999.0 99.0 99.00
2020 08 10 22 30 999 99.0 99.0  0.63  9.09  6.57 281 9999.0 999.0  12.3 999.0 99.0 99.00
2020 08 10 23 00 999 99.0 99.0  0.59 11.11  6.21 285 9999.0 999.0  12.6 999.0 99.0 99.00
2020 08 10 23 30 999 99.0 99.0  0.60 10.53  6.03 284 9999.0 999.0  12.6 999.0 99.0 99.00
2020 08 11 00 00 999 99.0 99.0  0.70 10.53  6.18 287 9999.0 999.0  12.4 999.0 99.0 99.00
2020 08 11 00 30 999 99.0 99.0  0.78 11.11  6.32 288 9999.0 999.0  12.4 999.0 99.0 99.00
2020 08 11 01 00 999 99.0 99.0  0.97 11.11  6.47 287 9999.0 999.0  12.5 999.0 99.0 99.00
2020 08 11 01 30 999 99.0 99.0  1.04 11.11  6.24 290 9999.0 999.0  12.2 999.0 99.0 99.00
2020 08 11 02 00 999 99.0 99.0  1.12  7.69  5.92 285 9999.0 999.0  11.9 999.0 99.0 99.00
2020 08 11 02 30 999 99.0 99.0  1.25 11.11  6.53 290 9999.0 999.0  11.8 999.0 99.0 99.00
2020 08 11 03 00 999 99.0 99.0  1.38 10.53  7.10 292 9999.0 999.0  11.8 999.0 99.0 99.00
2020 08 11 03 30 999 99.0 99.0  1.48 11.11  7.51 295 9999.0 999.0  11.8 999.0 99.0 99.00
2020 08 11 04 00 999 99.0 99.0  1.41 10.53  7.09 295 9999.0 999.0  11.0 999.0 99.0 99.00
2020 08 11 05 00 999 99.0 99.0  1.70 10.00  7.77 289 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 11 05 30 999 99.0 99.0  1.60 11.11  7.44 292 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 11 06 00 999 99.0 99.0  1.48 11.11  7.22 291 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 11 06 30 999 99.0 99.0  1.40 10.00  7.25 278 9999.0 999.0  11.9 999.0 99.0 99.00
2020 08 11 07 00 999 99.0 99.0  1.52  8.33  7.74 278 9999.0 999.0  11.9 999.0 99.0 99.00
2020 08 11 07 30 999 99.0 99.0  1.61 10.00  8.26 282 9999.0 999.0  11.8 999.0 99.0 99.00
2020 08 11 08 00 999 99.0 99.0  1.46 10.53  8.10 287 9999.0 999.0  11.5 999.0 99.0 99.00
2020 08 11 08 30 999 99.0 99.0  1.61 11.11  8.22 289 9999.0 999.0  11.5 999.0 99.0 99.00
2020 08 11 09 00 999 99.0 99.0  1.43 10.00  8.08 287 9999.0 999.0  11.2 999.0 99.0 99.00
2020 08 11 09 30 999 99.0 99.0  1.34 11.76  8.29 288 9999.0 999.0  11.0 999.0 99.0 99.00
2020 08 11 10 00 999 99.0 99.0  1.36  9.09  8.82 286 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 11 10 30 999 99.0 99.0  1.60 10.00  8.91 283 9999.0 999.0  11.5 999.0 99.0 99.00
2020 08 11 11 00 999 99.0 99.0  1.88 11.76  9.33 286 9999.0 999.0  11.5 999.0 99.0 99.00
2020 08 11 11 30 999 99.0 99.0  1.80 10.53  9.09 281 9999.0 999.0  11.1 999.0 99.0 99.00
2020 08 11 12 00 999 99.0 99.0  1.58 10.53  8.73 282 9999.0 999.0  10.9 999.0 99.0 99.00
2020 08 11 12 30 999 99.0 99.0  1.48 10.00  8.44 281 9999.0 999.0  10.7 999.0 99.0 99.00
2020 08 11 13 00 999 99.0 99.0  1.71 11.76  8.55 292 9999.0 999.0  10.7 999.0 99.0 99.00
2020 08 11 13 30 999 99.0 99.0  1.76 10.00  8.67 284 9999.0 999.0  10.9 999.0 99.0 99.00
2020 08 11 14 00 999 99.0 99.0  1.84 11.11  8.37 291 9999.0 999.0  10.9 999.0 99.0 99.00
2020 08 11 14 30 999 99.0 99.0  1.97  8.33  8.31 285 9999.0 999.0  11.0 999.0 99.0 99.00
2020 08 11 15 00 999 99.0 99.0  2.07 10.00  8.55 286 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 11 15 30 999 99.0 99.0  2.04  8.70  8.40 287 9999.0 999.0  11.5 999.0 99.0 99.00
2020 08 11 16 00 999 99.0 99.0  1.98  8.33  8.12 291 9999.0 999.0  11.7 999.0 99.0 99.00
2020 08 11 16 30 999 99.0 99.0  2.06  8.70  8.19 292 9999.0 999.0  11.7 999.0 99.0 99.00
2020 08 11 17 00 999 99.0 99.0  1.82  8.33  7.86 292 9999.0 999.0  11.6 999.0 99.0 99.00
2020 08 11 17 30 999 99.0 99.0  1.70  8.33  7.86 291 9999.0 999.0  11.7 999.0 99.0 99.00
2020 08 11 18 00 999 99.0 99.0  1.55 11.11  7.99 292 9999.0 999.0  12.0 999.0 99.0 99.00
2020 08 11 18 30 999 99.0 99.0  1.39  8.33  7.72 283 9999.0 999.0  12.2 999.0 99.0 99.00
2020 08 11 19 00 999 99.0 99.0  1.60  8.70  7.74 279 9999.0 999.0  12.1 999.0 99.0 99.00
2020 08 11 19 30 999 99.0 99.0  1.35 11.76  8.06 297 9999.0 999.0  12.4 999.0 99.0 99.00
2020 08 11 20 00 999 99.0 99.0  1.26  8.70  7.73 283 9999.0 999.0  11.7 999.0 99.0 99.00
2020 08 11 20 30 999 99.0 99.0  1.34 11.11  8.08 287 9999.0 999.0  11.3 999.0 99.0 99.00
2020 08 11 21 00 999 99.0 99.0  1.42  9.52  8.41 291 9999.0 999.0  11.9 999.0 99.0 99.00
2020 08 11 21 30 999 99.0 99.0  1.56 11.11  8.83 292 9999.0 999.0  11.9 999.0 99.0 99.00
2020 08 11 22 00 999 99.0 99.0  1.48 10.53  8.55 291 9999.0 999.0  12.6 999.0 99.0 99.00
2020 08 11 22 30 999 99.0 99.0  1.53 11.11  8.30 293 9999.0 999.0  12.4 999.0 99.0 99.00
2020 08 11 23 00 999 99.0 99.0  1.46 10.53  7.49 291 9999.0 999.0  11.9 999.0 99.0 99.00
2020 08 11 23 30 999 99.0 99.0  1.55 11.11  6.73 293 9999.0 999.0  11.7 999.0 99.0 99.00
2020 08 12 00 00 999 99.0 99.0  1.57  9.09  5.56 288 9999.0 999.0  11.3 999.0 99.0 99.00
2020 08 12 00 30 999 99.0 99.0  1.63 11.11  5.72 288 9999.0 999.0  12.7 999.0 99.0 99.00
2020 08 12 01 00 999 99.0 99.0  1.74  8.70  5.11 280 9999.0 999.0  12.4 999.0 99.0 99.00
2020 08 12 01 30 999 99.0 99.0  1.76  8.70  4.97 283 9999.0 999.0  12.4 999.0 99.0 99.00
2020 08 12 02 00 999 99.0 99.0  1.73  4.65  4.98 286 9999.0 999.0  12.3 999.0 99.0 99.00
2020 08 12 02 30 999 99.0 99.0  1.89  7.41  5.03 287 9999.0 999.0  12.3 999.0 99.0 99.00
2020 08 12 03 00 999 99.0 99.0  1.88  7.69  5.11 281 9999.0 999.0  12.1 999.0 99.0 99.00
2020 08 12 03 30 999 99.0 99.0  1.78  8.33  5.16 286 9999.0 999.0  12.0 999.0 99.0 99.00
2020 08 12 04 00 999 99.0 99.0  1.61 11.11  5.35 288 9999.0 999.0  12.0 999.0 99.0 99.00
2020 08 12 04 30 999 99.0 99.0  1.48  8.00  5.22 298 9999.0 999.0  11.9 999.0 99.0 99.00
2020 08 12 05 00 999 99.0 99.0  1.54  8.00  5.60 296 9999.0 999.0  11.9 999.0 99.0 99.00
2020 08 12 05 30 999 99.0 99.0  1.41  8.00  5.50 297 9999.0 999.0  11.8 999.0 99.0 99.00
2020 08 12 06 00 999 99.0 99.0  1.33  7.69  5.76 292 9999.0 999.0  11.8 999.0 99.0 99.00
2020 08 12 06 30 999 99.0 99.0  1.24 11.11  5.92 292 9999.0 999.0  11.7 999.0 99.0 99.00
2020 08 12 07 00 999 99.0 99.0  1.18 11.11  6.02 297 9999.0 999.0  11.7 999.0 99.0 99.00
2020 08 12 07 30 999 99.0 99.0  1.02 11.11  5.67 301 9999.0 999.0  11.5 999.0 99.0 99.00
2020 08 12 08 00 999 99.0 99.0  0.95  9.09  5.71 292 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 12 08 30 999 99.0 99.0  0.87 11.11  5.78 297 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 12 09 00 999 99.0 99.0  0.88 11.11  6.13 299 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 12 09 30 999 99.0 99.0  0.82 11.11  6.66 295 9999.0 999.0  11.3 999.0 99.0 99.00
2020 08 12 10 00 999 99.0 99.0  0.94 11.11  7.32 289 9999.0 999.0  11.3 999.0 99.0 99.00
2020 08 12 10 30 999 99.0 99.0  0.88 10.53  6.47 286 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 12 11 00 999 99.0 99.0  1.08 11.11  7.56 290 9999.0 999.0  10.9 999.0 99.0 99.00
2020 08 12 11 30 999 99.0 99.0  1.04 11.11  7.96 286 9999.0 999.0  11.2 999.0 99.0 99.00
2020 08 12 12 00 999 99.0 99.0  0.89 10.53  8.23 280 9999.0 999.0  11.2 999.0 99.0 99.00
2020 08 12 12 30 999 99.0 99.0  1.00 10.53  7.89 281 9999.0 999.0  11.3 999.0 99.0 99.00
2020 08 12 13 00 999 99.0 99.0  0.86 10.53  7.96 278 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 12 13 30 999 99.0 99.0  1.12 10.00  7.76 276 9999.0 999.0  11.2 999.0 99.0 99.00
2020 08 12 14 00 999 99.0 99.0  1.15 10.00  7.80 279 9999.0 999.0  11.2 999.0 99.0 99.00
2020 08 12 14 30 999 99.0 99.0  1.07 10.00  7.26 284 9999.0 999.0  11.3 999.0 99.0 99.00
2020 08 12 15 00 999 99.0 99.0  1.14 10.00  7.21 285 9999.0 999.0  11.3 999.0 99.0 99.00
2020 08 12 15 30 999 99.0 99.0  1.28 10.00  7.59 283 9999.0 999.0  11.4 999.0 99.0 99.00
2020 08 12 16 00 999 99.0 99.0  1.44  7.14  6.98 276 9999.0 999.0  11.7 999.0 99.0 99.00
2020 08 12 16 30 999 99.0 99.0  1.33  6.90  6.71 285 9999.0 999.0  11.8 999.0 99.0 99.00
2020 08 12 17 00 999 99.0 99.0  1.27  7.14  6.54 281 9999.0 999.0  11.8 999.0 99.0 99.00
2020 08 12 17 30 999 99.0 99.0  1.21  7.14  6.24 283 9999.0 999.0  11.9 999.0 99.0 99.00
2020 08 12 18 00 999 99.0 99.0  1.12  6.90  6.32 289 9999.0 999.0  11.6 999.0 99.0 99.00
2020 08 12 18 30 999 99.0 99.0  1.01  7.41  6.34 291 9999.0 999.0  11.7 999.0 99.0 99.00
2020 08 12 19 00 999 99.0 99.0  1.00 10.00  6.46 293 9999.0 999.0  12.2 999.0 99.0 99.00
2020 08 12 19 30 999 99.0 99.0  0.82  9.52  6.14 287 9999.0 999.0  12.5 999.0 99.0 99.00
2020 08 12 20 00 999 99.0 99.0  0.86  6.90  6.22 289 9999.0 999.0  12.9 999.0 99.0 99.00
2020 08 12 20 30 999 99.0 99.0  0.77 10.00  6.06 295 9999.0 999.0  13.9 999.0 99.0 99.00
2020 08 12 21 00 999 99.0 99.0  0.67  6.67  5.80 291 9999.0 999.0  14.2 999.0 99.0 99.00
2020 08 12 21 30 999 99.0 99.0  0.60 10.00  5.68 291 9999.0 999.0  12.2 999.0 99.0 99.00
2020 08 12 22 00 999 99.0 99.0  0.69  7.14  6.17 294 9999.0 999.0  13.1 999.0 99.0 99.00
2020 08 12 22 30 999 99.0 99.0  0.69 10.00  6.62 290 9999.0 999.0  12.6 999.0 99.0 99.00
2020 08 12 23 00 999 99.0 99.0  0.66 10.00  6.16 290 9999.0 999.0  12.3 999.0 99.0 99.00
2020 08 12 23 30 999 99.0 99.0  0.71 10.00  6.17 286 9999.0 999.0  12.3 999.0 99.0 99.00
2020 08 13 00 00 999 99.0 99.0  0.64 10.00  5.80 288 9999.0 999.0  12.3 999.0 99.0 99.00
2020 08 13 00 30 999 99.0 99.0  0.64  9.52  6.13 288 9999.0 999.0  12.1 999.0 99.0 99.00
2020 08 13 01 00 999 99.0 99.0  0.72  9.52  5.23 283 9999.0 999.0  11.9 999.0 99.0 99.00
2020 08 13 01 30 999 99.0 99.0  0.76  9.52  5.20 287 9999.0 999.0  11.8 999.0 99.0 99.00
2020 08 13 02 00 999 99.0 99.0  0.88  9.52  5.87 287 9999.0 999.0  12.5 999.0 99.0 99.00
2020 08 13 02 30 999 99.0 99.0  0.94  9.52  5.61 289 9999.0 999.0  12.4 999.0 99.0 99.00
2020 08 13 03 00 999 99.0 99.0  1.02  9.52  5.37 288 9999.0 999.0  12.3 999.0 99.0 99.00
2020 08 13 03 30 999 99.0 99.0  0.97  9.52  4.78 287 9999.0 999.0  11.9 999.0 99.0 99.00
2020 08 13 04 00 999 99.0 99.0  1.00  9.52  5.08 288 9999.0 999.0  12.1 999.0 99.0 99.00
2020 08 13 04 30 999 99.0 99.0  1.00  9.52  4.68 292 9999.0 999.0  12.1 999.0 99.0 99.00
